7.100000000000000000e+01,1.180000000000000000e+02,1.040000000000000000e+02
1.940000000000000000e+02,5.550000000000000000e+02,7.600000000000000000e+01
7.900000000000000000e+01,9.500000000000000000e+01,7.800000000000000000e+01
