1.730000000000000000e+02,3.230000000000000000e+02,2.620000000000000000e+02
4.160000000000000000e+02,1.345000000000000000e+03,1.290000000000000000e+02
2.130000000000000000e+02,2.550000000000000000e+02,1.720000000000000000e+02
