2.130000000000000000e+02,5.010000000000000000e+02,7.400000000000000000e+01
2.300000000000000000e+02,2.320000000000000000e+02,7.500000000000000000e+01
2.170000000000000000e+02,4.130000000000000000e+02,7.500000000000000000e+01
2.310000000000000000e+02,2.460000000000000000e+02,7.400000000000000000e+01
