2.439999999980032044e+02,2.469999999940096131e+02,5.800000000000000000e+01
2.170000000000000000e+02,2.000000000000000000e+02,8.000000000000000000e+01
2.140000000000000000e+02,3.060000000000000000e+02,8.800000000000000000e+01
